desc_id;episode;split;desc;wymaga_obiektu;wymaga_scenerii;wymaga_ruchu;complexity
971912388585;iwIttka43nE_000037_000047;test;A calico cat sits part way on a router or similar device and is given pets.;;;;
942660956120;iwLFkmsQUHI_000021_000031;test;A young girl is sucking an egg yolk into a water bottle.;;;;
554269990924;j-AUhHY-9nE_000001_000011;test;A child is standing next to a door, playing a tune on a xylophone.;;;;
150063630954;j-uDx-np0Sk_000342_000352;test;A person swings two fireballs on ropes in a dark area.;;;;
759578788537;j0-SQa7igwI_000188_000198;test;A male is juggling with 3 and 2 balls then he throws one into the air and catches it at the back of his neck.;;;;
413791233135;j1oRoItcdHQ_000058_000068;test;"A little boy who has just eaten and has food on his face says ""bye bye.""";;;;
14345715676;j4POnrecrIc_000113_000123;test;a young man having a great time on a trampoline in the back yard of a house.;;;;
374238957925;j543erV9yZk_000009_000019;test;A woman is roasting a marshmallow on a stick on a campfire;;;;
14385106146;j59F32qbHEg_000088_000098;test;A small boy and older girl are standing in a horse stable. The girl is grooming the horse by brushing its mane as she converses with the boy.;;;;
85747836569;j5GuVIzDgrE_000047_000057;test;A woman demonstrating how to place a slide using a microscope.;;;;
332407533169;j5HZ03HEcmU_000074_000084;test;A still image of a wrecked car with shattered glass is followed by another still image of a person driving in a car while holding up a cellphone.;;;;
422112070002;jAWLRouZ6YA_000045_000055;test;The little girl and boy are trying to have fun sweeping the floor.;;;;
983308192845;jCXAo7o_l_A_000017_000027;test;A small pile of vegetation is actively burning in a paved area of a field.;;;;
216581249022;jD1_v1R2raw_000000_000010;test;A large group of people are wading through mud on an obstacle course.;;;;
682928714936;jE4OreT7B9I_000377_000387;test;A person applies mortar to a vertical surface attached to a brick wall.;;;;
962430800778;jEeV0LPXPxI_000015_000025;test;A young girl plays the accordion while seated on a chair.;;;;
781405973724;jGH_eRWyGVQ_000004_000014;test;A party in which 3 people participate in a beer drinking contest.;;;;
922550585972;jMo78oeASw0_000002_000012;test;A man is working on his rock climbing equipment and then begin to climb a rock.;;;;
537672963951;jN1u2FANVX8_000122_000132;test;An individual uses a spatula to scramble some eggs on the stove-top.;;;;
204122094251;jOA98aXnzL8_000050_000060;test;A man shows how to activate the remote of wi-fi by pressing the button;;;;
23369955024;jRvQ6MBC29I_000018_000028;test;A person is passing a machine over a wooden floor.;;;;
212221848731;jWbhG981nUI_000095_000105;test;A man shows how you hold a knife in this demonstration video.;;;;
398952317664;jYgbXPH18qs_000021_000031;test;A man uses a tool on a piece of wood as another man answers his phone.;;;;
318988332690;jZznXHyEG3Q_000189_000199;test;A person rides a bike down a road in a mountainous area.;;;;
175097462140;jablL-kz594_000010_000020;test;A little boy is sitting and eating a hamburger with his hands.;;;;
427165347695;jbyVJdDlo2Q_000059_000069;test;A woman with dreadlocks sits in the grass and moves her hand while she plays a didgeridoo.;;;;
486611462720;jeoHhPBPpZg_000006_000016;test;A basketball game is happening as both teams are playing each other.;;;;
491496599394;jiKZmCswPeE_000001_000011;test;a kid and a parent figure reach into some sand at the beach;;;;
964932383365;jiZgpSw9cKQ_000035_000045;test;Two girls are kissing one another then they just look at one another.;;;;
193833202034;jjcVjm790-s_000574_000584;test;A person is trying to clean out the inside of a toilet.;;;;
784558898851;jjsGyky51Sg_000017_000027;test;A dog with his owners watching tv while he barks at the screen;;;;
985817391712;jjwC-Y-97Hs_000215_000225;test;An elderly woman kneels on the floor speaking and others weave baskets.;;;;
364014405496;jlXioVR7Iuo_000001_000011;test;A woman holds a baby and poses with three other children, suddenly two more children appear and begin jumping up and down at which point everyone seems confused.;;;;
80357672683;jnTuUuETpSs_000002_000012;test;A boy shoots a basketball twice before another boy picks it up and throws it.;;;;
870107185235;jnnpnL0pxuY_000000_000010;test;A person is sitting in front of the camera and is blowing a large bubble gum;;;;
596378665673;jtr9bdvAmjI_000052_000062;test;Girls skating around on an ice skating rink while music plays.;;;;
885974688876;jxwVHzRc2z8_000024_000034;test;A young boy shows off his dance moves inside of a house.;;;;
51380521628;k-RSfEzn32M_000057_000067;test;A lady was decorating her nail with different color nail polish and draw a design on her nail.;;;;
99237931474;k4JhKErAIcU_000000_000010;test;A man in a suit is giving a scientific presentation using a projected image on a screen.;;;;
335805947505;k6icUmA7cM4_000071_000081;test;A man demonstrates how to set up a Christmas Tree.;;;;
358485113364;k8ahScpAUMc_000105_000115;test;A person wearing a hat is sitting and playing an accordion.;;;;
699997549071;k9-EFe0dAFo_000007_000017;test;A group of ladies stretching out on the floor while one talks to them.;;;;
907406133205;kCk-RVcoR7g_000059_000069;test;POV of someone riding a motorcycle through the countryside.;;;;
972055251505;kDNG-8C2Jrs_000000_000010;test;A child bangs on a toy and makes music with the stick.;;;;
169590689488;kD_KrhStkVo_000014_000024;test;A child, together with dad is having fun riding the swing at the playground.;;;;
679199763173;kGWKUPfsBuY_000088_000098;test;Two people are on surfboards that are connected to a small parachute in the ocean.;;;;
373269100178;kMQExt-TADw_000012_000022;test;A young man is doing hand tricks with his band instrument.;;;;
796410207932;kNoAzs8ADFo_000005_000015;test;After a short conversation, a boy rides his bike across a yard.;;;;
993157792699;kRQ3AINof7I_001252_001262;test;A man sitting at the computer talking about the news as a woman reads the newspaper.;;;;
185786525023;kRdxCmOsY2Y_000003_000013;test;A group of four people walk up to a podium to accept an award.;;;;
265272850089;kSmmIhj24cc_000004_000014;test;A person rides a motorcycle through a stream to get to the other side.;;;;
451988320556;kXJ8xHHxTn8_000035_000045;test;A man finishes brushing his teeth, then another man behind him begins to brush his teeth.;;;;
692664662948;kZIJIxxDLxc_000034_000044;test;A woman fills a bottle with homemade beer while cursing.;;;;
633231156890;kamRtGTha5Q_000057_000067;test;A woman is talking to a camera as a boy is climbing over a boundary.;;;;
671058156640;kcSZ4_OaEcA_000126_000136;test;A woman is holding a baby in a baby wrap that goes around her neck and shoulders.;;;;
380676348417;kccasy49Chg_000031_000041;test;Various teams compete in a high school aged volleyball tournament.;;;;
852836647003;kes8AY_tlgo_000016_000026;test;Several kids and toddlers are throwing balls at each other.;;;;
716532673031;kgQhFY-6q_g_000000_000010;test;A young girl climbs around the branches of a tree in a wooded area;;;;
823539214264;kh6KufiQW5A_000097_000107;test;A man is using a rake to pull long silver things out of the lake.;;;;
870504439223;khURP8O3k_k_000241_000251;test;a lady showing how to make a jewelry using a plier;;;;
146737204267;kjCtZfFL8Wk_000128_000138;test;Demonstration and narration on the proper way to use a large knife to cut a carrot.;;;;
800927816085;kloNHLZxFmU_000000_000010;test;A man is holding to babies while sitting in a chair.;;;;
438492875816;klwlOBswkN4_000096_000106;test;A man picks up a hat, among others and proceeds to talk about it.;;;;
387198884507;kmcKQn7Xbyg_000003_000013;test;A man discusses how important basketball techniques while two players are on the court.;;;;
131495894829;kmwYoFp51Ww_000153_000163;test;A women prepares plate settings on a table while making a tutorial on proper placement for a dining experience.;;;;
118176265425;kooIU1W1U30_000165_000175;test;A boy is polishing his black Doc Martins and describing what he does.;;;;
658682031334;kpcrsFCJMf4_000067_000077;test;A young girl with long hair doing gymnastics on her bed.;;;;
806340481511;ks5E1gF2gtc_000370_000380;test;Someone is water skiing on a ski board and does a jump with it.;;;;
106555320579;kuvCR43h0yU_000001_000011;test;Two young boys are fighting with play swords and then one boy kicks the other boy and the boy swears.;;;;
769586213358;kvhNRg4WFzA_000002_000012;test;A person peels back and then proceeds to fold away at several layers of fabric.;;;;
436382482802;kzXmdd6Z8U4_000004_000014;test;A person wearing a beekeeper's mask is tending to their beehives.;;;;
154382780298;kzwWyL8a22A_000000_000010;test;Hands are seen folding a napkin to look like a tuxedo.;;;;
719036632592;l-Sq7PUMnW4_000019_000029;test;a person sewing a rope into a circle with a sewing machine;;;;
77083770727;l17LtEO6z3o_000033_000043;test;A metal worker is baging a hot horseshoe with a hammer.;;;;
42244055241;l3BXqg2lP2k_000197_000207;test;A man is watching a sushi chef prepare sushi before handling a wooden box.;;;;
526676174853;l3ygHvjGOCg_000231_000241;test;Fans celebrate on the field as the Houston Cougars won a big college football game.;;;;
584281869857;l43cqc3KvUA_000010_000020;test;A group of people follow a dance lesson being led by a woman.;;;;
730007419365;l5RIYpoxCS0_000020_000030;test;young girl playing yellow puzzle in fast motion over a green backgroung;;;;
948374303241;l6CrXrj01GA_000102_000112;test;Old music plays while a group of men lift women onto a stage behind them from the floor.;;;;
967692259181;l6jMv1FfGhM_000001_000011;test;People walk through the park as a man on a unicycle plays the bagpipes.;;;;
251605175858;l8QnGBveplU_000025_000035;test;A man has his feet in a tub washes his leg then grabs shaving cream and a razor out of the water in the tub.;;;;
631218512563;l8qfU7Yokbo_000000_000010;test;Little girl has a ice cream cone in her hand that she is enjoying licking the cream from as it is all over mouth as she watches the camera and the crowd.;;;;
655291037576;lBkWzOXr3Y4_000012_000022;test;a group of people together as they ride on camals and elephants for a short trip;;;;
88721862280;lCVFKqQpTIg_000000_000010;test;Restaurant worker opens oysters with knife behind counter and places open oysters on tray.;;;;
980048786034;lGGYYuk5994_000119_000129;test;A person looks through a scrapbook decorated with handmade plastic butterflies and flowers;;;;
467331009488;lGTMPfMfXLY_000221_000231;test;A woman and a young child sat beside the pond while they brought out food from the bag;;;;
722683933046;lIsYTlfdQ6c_000218_000228;test;A man plays a slow song on the strings of his guitar using a finger style.;;;;
526239073655;lKNW0awiDzk_000049_000059;test;In a house a woman is filming a young boy and his Dad eathing and raising their eye brows.;;;;
249479387323;lP45_ktmS1w_000016_000026;test;two kids hang out in a room and play with each other and laugh;;;;
275776733574;lPFtN6pPsE4_000099_000109;test;A small child is watering plants and his mom wants him to come inside.;;;;
361477815368;lQcirD6UngU_000012_000022;test;A baby in a diaper is lying on a bed, and then gets up and asks for his mommy.;;;;
4103027150;lRp-y4ezD3A_000067_000077;test;A guy stands in a room and blows a tune through a tuba.;;;;
745381304068;lUeIoyXODec_000001_000011;test;A referee at t a game throws the coin before the game begins;;;;
667209396867;lV4r_8tHGAY_000034_000044;test;A man is shown climbing in a tree while a loud machine hums.;;;;
942071824878;lVoyp938QBs_000040_000050;test;A boy watched a statue and a man is described about the it.;;;;
680368661712;lVwFn9m8Q_Q_000053_000063;test;A young child receives an haircut from an adult.;;;;
70961253691;l_Kf-jpbF74_000118_000128;test;A person shows a string and shows how to make tight knot in to a string.;;;;
157265697659;laIZKonIJJ8_000135_000145;test;A person sitting with legs crossed is massaging their foot up and down.;;;;
62841844029;lbSUj_faLsA_000010_000020;test;A man gives instructions and shows how to fix the breaks of a bike.;;;;
959000782084;lcUJjVgqXp4_000000_000010;test;A man demonstrating how to open a deadbolt with a playing card.;;;;
942076431568;leOkzqNerfo_000000_000010;test;A man is bouncing on a trampoline. He tries to somersault off but lands on his face.;;;;
617142673216;leWjhZKaK7Q_000350_000360;test;A man in a helmet riding a motorcycle on a dirt road.;;;;
573611795145;liRO6wrun0o_000109_000119;test;A young boy and his parents as the young boy stares at a tv watching it;;;;
318925917809;lj4GXOHT-88_000028_000038;test;Woman wearing lab coat inserts and holds tube in girl's mouth, and counts before removing tube.;;;;
979480522472;ljLey6nc_Us_000017_000027;test;A person peeling a apple with a knife on a plate.;;;;
201674378524;lk6a74GdwR4_000003_000013;test;A person cuts a slice of watermelon in half then in quarters.;;;;
720605007740;lllqzohXPD8_000001_000011;test;Outside a little boy is driving a riding lawn mower.;;;;
550205055894;lm6ibanrGK8_000000_000010;test;A bunch of people standing ina gym watching a couple kids practice;;;;
760617788353;ln9NeisDnFU_000116_000126;test;A shirtless man is jumping rope really fast in a lush backyard.;;;;
433519250874;lonyZ_vTjho_000107_000117;test;Various people are on their knees competing in a watermelon eating contest.;;;;
813382540819;lpEa5Qd5utg_000100_000110;test;A person is putting a contact lens in their eye with their fingers.;;;;
50646582095;lrKPRZmyhX0_000154_000164;test;A woman talks about dog care with a couple of dogs in attendance.;;;;
200646743584;lrbO88eK9is_000005_000015;test;Someone uses a special pencil to successfully erase the writing on a piece of paper.;;;;
82590844713;ls1fXwwHW3E_000000_000010;test;One man runs faster and faster on a treadmill with assistance from a person on the ground.;;;;
955501690681;lsuyMZWr_Nw_000042_000052;test;Dressed in all of the gear, one fencer advances on their opponent as they compete.;;;;
942101367594;luSl6aGT1kw_000010_000020;test;A young child sits patiently while getting their hair cut.;;;;
758140557311;lwCnqd0E4HI_000003_000013;test;Two kids appear to be kicking a ball in the dark.;;;;
215929323130;m-9tsCHJ1XY_000018_000028;test;A person is popping thier knuckles on both hands.;;;;
812233526074;m0R5rkIi6VM_000077_000087;test;male person performing in the orchestra of jazz playing trumpet;;;;
428162988080;m0mo6zbBkGc_000001_000011;test;A man in red flannel runs and jumps on a piece of wood and breaks it.;;;;
869003384549;m0vizteNQNg_000000_000010;test;A man asks how a group of people play rock paper scissors.;;;;
456972030038;m1WVvAdE5ow_000136_000146;test;Some gift wrapping paper is unrolled and a box is placed on top of the gift wrapping paper.;;;;
4172436544;m1XBfBhMSK0_000076_000086;test;Some people playing cards together and it seems they are playing for money.;;;;
669946117847;m5D-kLzwNkg_000027_000037;test;A young woman uses a large snow shovel to scoop snow as a man laughs and talks to her.;;;;
214995341741;m6RF5r3I8dA_000033_000043;test;A child is opening a package and pulling out the various components of a gaming system.;;;;
143463980045;m6WFdNtKnfw_000163_000173;test;A person is changing the oil of her car from the bottom.;;;;
614218349802;m6a-CmUaz_0_000000_000010;test;a yellow road plow machine backing up on the snow.;;;;
104908638542;m8bbW5gbYVw_000178_000188;test;A group of girls in uniform are doing a dance routine on a gym floor.;;;;
548577416125;mDzcJdO9Wfg_000000_000010;test;A teenager is doing a magic trick with card with music playing.;;;;
30212029056;mF5qk0efJbo_000000_000010;test;A baby is listening to a lady's song as a soft melody;;;;
150933942559;mGu58sIxqj4_000023_000033;test;A person puts a page into the photocopier then goes to the touch screen to type in what they want.;;;;
434730079120;mHDdn4z-cjI_000076_000086;test;A little learns to ride a horse her first time.;;;;
220505157743;mL4jKEZDAFc_000015_000025;test;A woman slides down on one knee as she participates in a curling event.;;;;
727238244872;mM8A7RHUtlI_000064_000074;test;A man is talking while sitting in the driver's seat of a car that is driving itself.;;;;
350939254727;mN3VGDMYqT4_000052_000062;test;A person is using a specialized knife to carve away at a large block of wood.;;;;
881186062184;mNNVEQTG020_000399_000409;test;A young artist paints a swirl using copious amounts of paint.;;;;
616444210368;mO4tILSFeo8_000092_000102;test;Women with a loom creating cloth in a living room environment;;;;
720495630434;mQwjoRqpQro_000103_000113;test;Several people sitting and standing around, watching a man play the piano.;;;;
747119266196;mRFEvyaSrMA_000003_000013;test;Someone uses a plastic bottle to suck up yolks out of a bowl and transfer them to another bowl.;;;;
81897874788;mRuqhqx_4OQ_000069_000079;test;A person is testing and fumbling with the buttons of a game pad controller.;;;;
878825737815;mSvYTWkVBJA_000008_000018;test;a couple of people out in the open doing a routine together;;;;
125522511419;mX-UNI3_yao_000036_000046;test;Three men sit on a stage area and play musical instruments for a group of people;;;;
344935808000;mZGCStZvP18_000027_000037;test;A man with tape on his head asks for it to be pulled off and someone obliges.;;;;
346020876180;maVnj-BZ7JY_000000_000010;test;A man yells start in a foreign language and another person jumps into the pool and starts swimming.;;;;
554539695530;mdSe4Ma8Gvg_000022_000032;test;A woman and two young children are riding a camel through the city, while one child cries.;;;;
174300480850;mdp7ZPNkQ54_000089_000099;test;A woman is folding some pieces of leather to show how to avoid seams;;;;
482066126612;meoWZ1SQ0Xo_000003_000013;test;A woman in a track as she tries to run quickly and jump over the hurdle as people watch;;;;
349590063192;mf6nFQ_DIkc_000017_000027;test;A boy is watching something and then begins to laugh.;;;;
973105190688;mfJ0Ke3_ErM_000310_000320;test;A man was standing beside a pinball board and talking;;;;
460457319660;mhfVGeD6XxU_000051_000061;test;A man, outdoors at a gas station, is demonstrating step-by-step, how to pump gas.;;;;
681816499052;mhoCQxY-_8Y_000000_000010;test;many soccer player is on the field and they are singing and dancing.;;;;
785899848363;mhzWCdClkAI_000142_000152;test;A boy sitting on his bed playing a white electric guitar.;;;;
978383818038;mj4JGloJS4o_000031_000041;test;A man in a suit with equipment to chop up trees is leaning in front of a destroyed tree stump.;;;;
794875355536;mkoRSlkknhM_000070_000080;test;A man walking on a ice skate wanted to fall and another man ran to his aid;;;;
917303322007;mmfdQOtaD1A_000017_000027;test;A man stands at a table and flips a pancake a few times in a frying pan.;;;;
953511274458;mrA5RNyGXaU_000093_000103;test;A girl observes while trying to mimic the dance on the television.;;;;
90105714788;mv6Yq9xtLCE_000003_000013;test;A man uses a power tool to drill into a large rock outside.;;;;
879356530629;mwdx_T-wp58_000110_000120;test;A man plays the bagpipes while walking outside on a sunny day.;;;;
717593956896;mz4ruKFOHl0_000141_000151;test;A man is taking a woman on a elephant ride in the water.;;;;
248552113460;n15ydcfmZCQ_000090_000100;test;Successive men perform solo soft shoe dancing for groups of people.;;;;
156331800452;n1DUmdez1hA_000354_000364;test;A florist is preparing a bouquet with red roses and some babys breath.;;;;
592680285891;n1alYjnC-mk_000127_000137;test;A group of people are venturing in a closed, tight flooded with water.;;;;
237682282287;n2l5CBlbDkE_000087_000097;test;A man is describing a math formula on the chalkboard.;;;;
96538402838;n2zPcPtF78o_000009_000019;test;A group of tourist are playing around in a western like attraction.;;;;
639216410376;n57inpzy9P4_000133_000143;test;A person is dancing in a mirrored room as people look on.;;;;
576353196085;n5Fr76ZUlrM_000004_000014;test;Someone to showing some kind of machine that looks like an old printing device.;;;;
184982828381;n64kp3OZY6Q_000262_000272;test;A group of people are working in an automobile garage.;;;;
851445783934;n6DA_5ZIXYY_000008_000018;test;Two people play chess while people stand around and watch them.;;;;
353688178390;n6YvbVtN3yI_000019_000029;test;A young woman is sking down the snowy slopes of a mountain practicing for a future contest.;;;;
767128166910;n6lUXDwL4Y0_000022_000032;test;A person was doing trucking with a girl and getting down from top to down;;;;
5888044896;n753IrV58Gk_000013_000023;test;A  man is swinging from a trapezee before he lets go and is caught by another person.;;;;
501402231844;n7wyjDPtFtg_000003_000013;test;A man is demonstrating how to do the proper form on a weight machine;;;;
185053780634;n97--O-1Gao_000055_000065;test;A young girl takes a drink from a soda can and then she coughs very hard and laughs.;;;;
701504236081;n9il_C0dWbA_000000_000010;test;Two men inhale hookah, count down with their fingers, and then exhale smoke.;;;;
142352354788;nAD5PuUHVDM_000027_000037;test;A man and a woman are sitting at a table and are taking several liquor shots;;;;
671258689838;nD6aGWeuJbk_000000_000010;test;A small boy and a baby are sitting on the floor, parents are coaching the baby to hug the older boy and he does.;;;;
143965083021;nEV0pNS02G8_000059_000069;test;A person is trimming the claws of an animal using a pair of scissors.;;;;
188613992264;nEinWzcCaNc_000404_000414;test;A young man lying on a bed while getting a massage  and having the head rubbed.;;;;
566754231918;nEnK1l8WzBo_000290_000300;test;A child is in a kitchen, using some kitchen utensils while a raw egg sits in a frying pan;;;;
752865154714;nF64BTCr6P8_000001_000011;test;Boy helps his sister bowl by bringing out the device that rolls the ball;;;;
158282116465;nFHwp5VJTzs_000641_000651;test;A first person view of various people riding interesting go carts on a dirt track.;;;;
421044949651;nFqTpZAo3qY_000027_000037;test;The man is having a haircut done while in the backyard;;;;
970068551672;nG8A-M9tvtA_000100_000110;test;A young man is seen seated and talking as if in an interview, before the camera pans to a wet outdoor area, and the sound of water is heard as it splashes the surface.;;;;
294996006736;nI33OYVyWKQ_000049_000059;test;A young boy stacking in the cards in building block formation.;;;;
892113151937;nJVM_LYlZK8_000015_000025;test;A number of kids playing music using the recorder and guided by an instructor.;;;;
673699609200;nKhSp29wB8c_000035_000045;test;A person placed a chess piece at a spot and took their hand off it;;;;
180739860060;nM6O8E1RnT0_000291_000301;test;two women in a kitchen, with one woman pouring batter into a cake pan;;;;
144667895452;nM_ySHgMPW0_000000_000010;test;A man pretends that he is shooting fire out of his mouth.;;;;
495075267447;nOiHvfRvhG8_000002_000012;test;A person is fishing from a hole in a snow covered lake.;;;;
455907926047;nOnbELn114c_000180_000190;test;A person removes various items of clothing from a suitcase while speaking.;;;;
983664935633;nPIdoH_CJYE_000126_000136;test;a woman in the kitchen with a lot of dishes on the table;;;;
300904317659;nPKOfBLkLpw_000461_000471;test;A woman blacksmith heats up a horseshoe in her very hot oven.;;;;
32538034894;nQJAlymtQt0_000034_000044;test;Someone in a kitchen wearing a chefs uniform is using a rolling pin on some dough to flatten it out.;;;;
276935464043;nRbqBLBlLLs_000078_000088;test;A pair of hands showing an ATM withdrawal made by an attacker.;;;;
464326783357;nT6bAb_4HgY_000003_000013;test;A person's hands are shown slicing an orange with a knife.;;;;
698125489539;nba6dbLPKPY_000000_000010;test;"A girl is placing pieces of garbage onto a dustpan when a boy calls her ""Cinderella"" and tosses something at her.";;;;
56986251674;nc1ptYDp3zI_000033_000043;test;A man swims to the end of a lane, flips over and goes the other way.;;;;
915246509511;ncrg3mZmUnw_000066_000076;test;Young boys perform backstrokes in the lanes of a swimming pool, while their parents cheer them on.;;;;
788999551985;nfQMrPGeO7M_000047_000057;test;A group of people planting tree while a man narrate in the background.;;;;
574789613221;nflG2ce8VY8_000294_000304;test;A young kid washing his hands under running water while talking.;;;;
726530121992;ng8f7_uedZ4_000038_000048;test;A man holds a selfie stick while snowboarding down a hill.;;;;
21864847362;nj3KLfg5Kbg_000003_000013;test;A group of children bouncing in a bounce house where they scream and have fun;;;;
454230337120;nkxWGur82CM_000000_000010;test;A man and a woman are playing the children's game Patty Cake.;;;;
52737635864;nmefMgzgISw_000020_000030;test;A large group of woman are dancing together with the same moves.;;;;
64675641354;nnFJdubscu0_000000_000010;test;A man is throwing knives at a pumpkin and each time he throws he steps back to try from farther away.;;;;
328357257737;noCKr2pC5K0_000000_000010;test;A baby sits in a bouncy swing, starts to fall asleep, wakes up a bounces a little.;;;;
587672721963;nwDKOJHMHhs_000023_000033;test;A woman is crowd surfing while a band plays at a concert.;;;;
105051934123;nxDAt9SkPoA_000123_000133;test;A form of exercise that is enjoyed by many women is jumping rope.;;;;
426557831433;nxc1S6lgaDk_000005_000015;test;A young adult (male) does various things to fix a car.;;;;
317156865962;o07H9o-dxNE_000015_000025;test;A person is riding a snow back and forth board in a ramped area and jumping at each side.;;;;
797505886825;o08RX_saVBk_000025_000035;test;A person is pushing a large machine across a wooden floor.;;;;
204166971329;o3UBHD3_j20_000076_000086;test;An urban landscape covered in snow is first displayed before a working snow plough is shown in operation collecting and redistributing snow.;;;;
199045891866;o6NRDIu4qrI_000115_000125;test;a man is doing a breakdancing routine in an empty parking lot;;;;
851462765791;o6mYWsv6kM8_000004_000014;test;Person in a dirty car showing how to shit the transmission.;;;;
902928845549;o7irCXceNjg_000046_000056;test;A picture of a boat fades to welding and a man sanding while another man talks and then a woman talks.;;;;
504211033880;o7oG4LKLrdo_000390_000400;test;The man is showing some exhibitions as he caters to the people at the restaurant.;;;;
587710372932;o8BzuNJOoGk_000033_000043;test;A man is instructing a girl how to drive a tractor into a barn.;;;;
526503624822;o9JRf7E-i9w_000016_000026;test;A male is in front of a mirror and is trying a red tie around his neck.;;;;
776599471802;oCNdL39gLHY_000112_000122;test;A man is shaving off wood from a piece of wood to make it smooth.;;;;
175633429446;oCkPMmVif2k_000051_000061;test;A person is preparing a salad and pouring salad dressing on it.;;;;
745276776444;oGEVs4CkVaw_000003_000013;test;A man is shown performing a stylized dance on stage.;;;;
507876633549;oGpVHf4xooM_000160_000170;test;A group of people watch a civil war reenactment of a battle.;;;;
79515071071;oIosEbECUo8_000077_000087;test;A video of a man playing a drum solo for a crowd in a dark venue.;;;;
484805810073;oMyPguv43Ig_000013_000023;test;A man drops weight that he just clean and jerked.;;;;
649046665851;oUfAz5k4EQ0_000373_000383;test;A young woman in a hair salon uses a facial brush on her face.;;;;
537208224592;oVeHcRapPao_000429_000439;test;The marching band waves flag and plays music on the football field.;;;;
733889108271;oX7WkOAp3qM_000018_000028;test;A man was massaging the waist of a woman sitting on the chair in front of him;;;;
84085280614;oX90Q352-D0_000019_000029;test;A man sitting on a couch shaking a maraca while a little girl jumps around shaking a maraca;;;;
805214564650;oaH7gjaL8ZU_000058_000068;test;A large structure made out of cardboard with tracks for marbles.;;;;
193302306748;ogA3nkMl0Q4_000001_000011;test;A man waits for the ball then hits it in a game of cricket.;;;;
76715475611;ojsqjTFQS7E_000012_000022;test;A girl is making a funny face as there is some sounds in the back ground.;;;;
301681715593;olX9OOSDY1A_000129_000139;test;A child with a red nose helps his parent decorate the Christmas tree.;;;;
803829523494;omv7OtMt-BY_000030_000040;test;A little girl is shown laying on her belly in front of a small bonfire roasting a marshmallow.;;;;
1854390916;p-c1qlpVfpA_000019_000029;test;A man is sitting at the edge of the water with his panning plate in the edge of the water.;;;;
51334507938;p10cOxGv6H4_000000_000010;test;A person is driving in traffic, and a person is seen through the windshield dancing in the street.;;;;
515599450775;p2KvlR_tuhM_000000_000010;test;A boy with black short is jumping into the swimming pool from a height;;;;
653503037674;p2s5fet6Xu0_000068_000078;test;Outside at a farmer's market, a woman tastes a man's watermelon and shrieks in disgust.;;;;
380001755143;p3_wp0Cq6Lo_000406_000416;test;Three men are working on a documentary about honey harvesting;;;;
644877427854;p3rqYRRe-R4_000097_000107;test;A man demonstrates how to install a bicycle chain.;;;;
765057334029;p4QaEDippM4_000023_000033;test;A lady is giving instruction on how to create stuffed animals;;;;
180884245809;p7Yt39yhPvY_000075_000085;test;A child is drawing a car on a piece of paper and explaining how to do it.;;;;
843295184480;p7r-ajQtBZs_000031_000041;test;Two boys discuss going to a store while one of them sips from a straw.;;;;
772591887183;pA4Bh0qvO3w_000001_000011;test;A young baby kicks a greenish yellow colored ball while a woman filming the child praises her kick.;;;;
55266649917;pBy55jurdRw_000093_000103;test;A young girl holds a football while a man practices kicking it through a field goal.;;;;
70090273074;pCWdCVKE2qo_000000_000010;test;A woman does push ups on a hardwood floor with her hands crossed closely under her chest.;;;;
528348315431;pK7GKUlwllE_000023_000033;test;Two people stood hand the fence and fed the goat.;;;;
549029907160;pKEgGe8lWnA_000007_000017;test;Someone off camera brushes the hair of a severed doll head.;;;;
170096449665;pPSbxPxsX2M_000050_000060;test;A man reviews the parts that were in the box for a child's bike.;;;;
303587068856;pQW2gNEHG6U_000035_000045;test;in an area surrounded by wire to men or throwing access to the Target;;;;
716992162461;pRXZqHhCzwA_000045_000055;test;a person in a bed room putting down a sleeper top and then adjusting it;;;;
243223002243;pTgIYOnWrw0_000047_000057;test;A young man is playing the trombone and reading music from the sheet music on the stand.;;;;
908730688969;pVD1fx2Hb0c_000000_000010;test;A boy has a fishing rod in his hands and then casts out his line.;;;;
437908370865;pVtNYUM3FoY_000088_000098;test;A man off screen demonstrates how to put electronic pieces together.;;;;
665796498401;pYKexDBJAYA_000004_000014;test;A man is seen on a golf course performing a drive;;;;
911870598162;paxANprdjk0_000013_000023;test;A girl picked a chip out of the plastic bag and ate it;;;;
607562946183;pbneLOUYW68_000018_000028;test;A group of boys are playing bad-mitten inside of a gym.;;;;
452122006840;pcLn0TYJUAQ_000004_000014;test;A man is showing his ability to clap in between push-ups.;;;;
525864713795;pcZ682IvV5s_000116_000126;test;A butcher shows how to break down a piece of beef.;;;;
891838931792;ph0-_vFTPLc_000215_000225;test;A man proposes to a woman in a school gymnasium;;;;
368546202248;pkUgwuqXycE_000070_000080;test;An athlete runs down the track and performs a long jump.;;;;
739641043904;plVYb0kiH-I_000252_000262;test;Two young boys are playing ping pong on an outdoor patio table.;;;;
326091653595;pmH650EmzaI_000004_000014;test;A man in fast forward chops wood and stacks it into a neat pyramid-shaped pile.;;;;
18238918904;po5wMUhcWug_000050_000060;test;A young girl is on a stage tap dancing around the stage to music.;;;;
8999450277;puP8W1zcQx0_000194_000204;test;A calligrapher dabs his pen in ink and creates an arc and a dot.;;;;
297786115458;pwCguMjX_3A_000002_000012;test;A woman squats, hops forward a few times, squats, hops backwards a few times then squats again.;;;;
