stem;dataset;top;desc_id;desc;vid_name;ts;source;requirements;complexity;identities;event_id;rank_base;rank_variant;correct_in_top_base;correct_in_top_variant
complex;tbbt;4;51049;Howard takes the magic wand out of the box and sits beside Bernadette on the couch.;tbbt_s06e07;[1044.46, 1054.74];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s06e07_d51049;2;2;yes;yes
complex;tbbt;4;51983;Penny scoots closer on the couch, then leans over and hugs a sad Raj on the couch with colorful patterned pillows.;tbbt_s06e24;[1093.69, 1096.74];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Penny,Raj;tbbt_s06e24_d51983;2;2;yes;yes
complex;tbbt;4;97651;Leonard and Sheldon walk into a doctor's office with maroon upholstered chairs and Sheldon shuts the door behind him.;tbbt_s01e01;[16.7, 24.86];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Sheldon;tbbt_s01e01_d97651;4;21;yes;no
complex;tbbt;4;62277;Sheldon uses a remote control and turns on the projector's light in the laundry room.;tbbt_s03e15;[799.01, 801.06];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s03e15_d62277;65;102;no;no
complex;tbbt;4;46843;Penny puts her wine glass on the table and gets down on one knee in front of Leonard.;tbbt_s07e13;[16.99, 20.87];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny,Leonard;tbbt_s07e13_d46843;7;29;no;no
complex;tbbt;4;45181;Raj waves his left hand in the air while holding a beer bottle in the other, sitting on the couch between Howard and Penny.;tbbt_s06e01;[813.34, 820.85];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Raj,Howard,Penny;tbbt_s06e01_d45181;8;30;no;no
complex;tbbt;4;28859;Sheldon walks up and picks up a brown package that was sitting next to the apartment door.;tbbt_s05e13;[53.17, 56.9];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s05e13_d28859;16;43;no;no
complex;tbbt;4;47850;Leonard, with a pretzel in his hand, walks up to a small table where a happy Sheldon is sitting with a little girl.;tbbt_s02e13;[672.85, 680.82];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Leonard,Sheldon;tbbt_s02e13_d47850;4;16;yes;no
complex;tbbt;4;21711;Howard, in all red clothes, walks over to the couch with the bottle in his hands and sits next to Sheldon.;tbbt_s02e21;[93.57, 99.2];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard,Sheldon;tbbt_s02e21_d21711;23;47;no;no
complex;tbbt;4;92001;Sheldon sits on the couch, whiteboard and flags behind him, reaches over and picks up a toy figurine off the end table.;tbbt_s06e07;[41.24, 45.36];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s06e07_d92001;2;6;yes;no
complex;tbbt;4;16412;Leonard and Penny, eating ice cream, walk up the stairs, passing a bike.;tbbt_s08e04;[756.28, 764.34];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Penny;tbbt_s08e04_d16412;2;6;yes;no
complex;tbbt;4;88804;Raj and Leonard clink their drinks together at the bar, with a plate of shrimp between them.;tbbt_s02e21;[553.84, 556.15];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj,Leonard;tbbt_s02e21_d88804;3;3;yes;yes
complex;tbbt;4;3371;Penny closes the lid of a cream container tightly, while sitting next to Amy, who has a white mustache.;tbbt_s06e01;[186.33, 191.28];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s06e01_d3371;3;3;yes;yes
complex;tbbt;4;9755;A wide shot of Raj, Emily, Bernadette, Howard and Stuart with a woman, sitting in the limo, drinking champagne.;tbbt_s08e08;[895.35, 898.01];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj,Howard;tbbt_s08e08_d9755;3;3;yes;yes
complex;tbbt;4;3406;Leonard stands up and holds up his green shirt to show something written on his belly.;tbbt_s06e01;[656.5, 658.52];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard;tbbt_s06e01_d3406;13;31;no;no
complex;tbbt;4;91631;Sheldon enters the bar and sits on a stool in front of Penny, with a snack lying on the bar counter.;tbbt_s06e07;[806.35, 812.13];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Penny;tbbt_s06e07_d91631;2;5;yes;no
complex;tbbt;4;11646;Leonard rolls onto his side toward Penny, while they are lying together in bed on orange pillows.;tbbt_s05e13;[718.49, 723.36];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Penny;tbbt_s05e13_d11646;4;11;yes;no
complex;tbbt;4;9412;Penny, at a restaurant, carries two plates of burgers and sets them in front of Howard and Bernadette, who is wearing a blue sweater.;tbbt_s06e07;[541.0, 545.31];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Howard;tbbt_s06e07_d9412;4;4;yes;yes
complex;tbbt;4;42292;Leonard walks away from Penny, then turns around, while she rummages through her shoulder bag, in the movie theater.;tbbt_s05e09;[326.84, 330.84];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Penny;tbbt_s05e09_d42292;8;19;no;no
complex;tbbt;4;19971;Penny is putting her shoes on with an uncomfortable face, next to Leonard in the bowling alley.;tbbt_s03e19;[420.56, 424.12];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Penny,Leonard;tbbt_s03e19_d19971;7;17;no;no
complex;tbbt;4;45187;Raj sits up and puts his beer bottle down on the coffee table covered with a red checkered tablecloth.;tbbt_s06e01;[828.63, 831.99];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Raj;tbbt_s06e01_d45187;17;29;no;no
complex;tbbt;4;66272;Leonard is placing napkins on the couch between Sheldon and Howard, who is wearing all red.;tbbt_s02e21;[222.74, 226.25];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Sheldon,Howard;tbbt_s02e21_d66272;36;48;no;no
complex;tbbt;4;5810;Sheldon, in a shirt with a colorful chevron pattern, walks up to a whiteboard and moves his finger across it, then switches to a marker.;tbbt_s02e13;[759.88, 765.49];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s02e13_d5810;4;9;yes;no
complex;tbbt;4;82972;Penny picks up a chocolate bar from the tray and sets it back down.;tbbt_s03e15;[293.18, 298.58];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s03e15_d82972;563;576;no;no
complex;tbbt;4;38745;Sheldon rapidly stands up from the couch and walks up to the whiteboard to erase everything.;tbbt_s04e12;[1217.56, 1223.31];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s04e12_d38745;28;39;no;no
complex;tbbt;4;51045;Sheldon quickly drinks his whole drink while holding a red straw, then makes a happy face, at the bar.;tbbt_s06e07;[993.01, 1004.46];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Sheldon;tbbt_s06e07_d51045;3;6;yes;no
complex;tbbt;4;80227;Leonard, in a costume, closes his front door quickly and locks it.;tbbt_s01e06;[1174.79, 1179.49];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard;tbbt_s01e06_d80227;15;23;no;no
complex;tbbt;4;53173;Penny is folding clothes when Sheldon closes his laptop as they are in the laundry room.;tbbt_s03e15;[874.81, 878.65];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s03e15_d53173;9;15;no;no
complex;tbbt;4;40105;Penny kisses Leonard on the cheek, with ice cream in her hands, and walks towards the door.;tbbt_s02e01;[85.72, 90.23];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny,Leonard;tbbt_s02e01_d40105;14;21;no;no
complex;tbbt;4;1328;Sheldon touches the feathers of a bird slightly, then jumps back with a smile.;tbbt_s05e09;[848.26, 855.99];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Sheldon;tbbt_s05e09_d1328;10;15;no;no
complex;tbbt;4;66280;Sheldon walks into the apartment building with a bag of take-out food and sees Penny, in an orange shirt, taking her mail from the mailbox.;tbbt_s02e21;[268.23, 274.29];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Penny;tbbt_s02e21_d66280;5;8;no;no
complex;tbbt;4;96747;Penny, while driving a car, briefly turns toward Sheldon, the corner of her mouth lifting into a smile.;tbbt_s04e01;[559.51, 561.66];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Penny,Sheldon;tbbt_s04e01_d96747;5;8;no;no
complex;tbbt;4;1325;Sheldon slowly walks from the doorway toward a bird that Bernadette is holding on her arm, to pet it.;tbbt_s05e09;[833.82, 844.52];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_d1325;4;6;yes;no
complex;tbbt;4;9424;Someone shoves a box into Sheldon's chest and closes the door.;tbbt_s06e07;[675.49, 678.99];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s06e07_d9424;4;6;yes;no
complex;tbbt;4;96016;The nurse takes off her glasses, walks over and looks underneath Howard's purple blanket.;tbbt_s04e01;[1092.85, 1104.86];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s04e01_d96016;6;9;no;no
complex;tbbt;4;19969;Sheldon throws a maroon bowling ball into a bowling lane and gets a strike.;tbbt_s03e19;[524.23, 530.82];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s03e19_d19969;9;12;no;no
complex;tbbt;4;91595;Sheldon and Leonard walk up the stairs to their apartment landing, walking past white flowers near the apartment doors.;tbbt_s02e01;[516.39, 525.61];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Leonard;tbbt_s02e01_d91595;13;16;no;no
complex;tbbt;4;96745;The hand of a robot massages Howard's shoulder, while he opens his mouth wide and closes his eyes in pleasure.;tbbt_s04e01;[499.83, 514.22];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Howard;tbbt_s04e01_d96745;4;5;yes;no
complex;tbbt;4;92002;Will Wheaton, with a blue flag in his hand, joins Sheldon on the couch.;tbbt_s06e07;[53.54, 55.43];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s06e07_d92002;4;5;yes;no
complex;tbbt;4;9393;Howard, all in turquoise, takes red clothing and puts it on his chair next to his desk.;tbbt_s06e07;[342.49, 346.99];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s06e07_d9393;20;23;no;no
complex;tbbt;4;53285;Sheldon picks up some money from his desk drawer while Leonard stands in the back, in a red robe, with an inhaler in his hand.;tbbt_s05e13;[921.0, 931.78];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon,Leonard;tbbt_s05e13_d53285;9;11;no;no
complex;tbbt;4;58119;Emily sits down on the chair holding a clipboard, next to the examination table with Penny's briefcase.;tbbt_s08e04;[379.67, 381.94];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s08e04_d58119;5;6;no;no
complex;tbbt;4;38102;Penny opens the door for the boys as they wait outside in costume, and tucks her hair behind her ear.;tbbt_s01e06;[361.06, 366.69];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s01e06_d38102;15;17;no;no
complex;tbbt;4;54551;Penny sighs and rolls her eyes, irritated, while standing in front of Sheldon, then walks to the fridge touching her forehead and opens it.;tbbt_s08e08;[489.45, 497.42];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Penny,Sheldon;tbbt_s08e08_d54551;24;26;no;no
complex;tbbt;4;96015;Leonard and Raj slowly walk through a doorway into a clinic pulling a robotic arm that is attached, underneath a blanket, to Howard.;tbbt_s04e01;[1075.48, 1084.44];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Raj,Howard;tbbt_s04e01_d96015;5;5;no;no
complex;tbbt;4;5090001;A shot of Sheldon, seen through the window, knocking on the window at a bird sitting on the ledge outside.;tbbt_s05e09;[113.52, 118.39];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_001;5;5;no;no
complex;tbbt;4;66202;Sheldon takes two cards from his hand and shows them to laughing Raj and Howard while playing a board game at the glass table.;tbbt_s05e13;[309.35, 314.41];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Sheldon,Raj,Howard;tbbt_s05e13_d66202;5;5;no;no
complex;tbbt;4;19952;Shy Raj, in a light blue and grey jacket, closes his comic book and puts it back into the display case.;tbbt_s03e19;[296.72, 301.34];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Raj;tbbt_s03e19_d19952;8;8;no;no
complex;tbbt;4;61521;Leonard puts a bottle of bleach into his laundry basket when an excited Sheldon, in a mint green shirt with orange sleeves, walks in.;tbbt_s03e19;[800.25, 801.6];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Leonard,Sheldon;tbbt_s03e19_d61521;16;16;no;no
complex;office;4;9140012;Darryl looks unimpressed, while Jim, reflected in the mirror, stands on the bed wrapped in a blanket, playing guitar.;office_s09e14;[214.07, 215.63];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Jim;office_s09e14_012;101;1;no;yes
complex;office;4;5170002;Michael wipes his hand with the bread before Pam hands him a tissue.;office_s05e17;[37.09, 41.12];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael,Pam;office_s05e17_002;68;1;no;yes
complex;office;4;9140028;Jim forcefully shoves the silver thermal mug into Darryl's chest as he walks past him, handing it to him.;office_s09e14;[691.83, 694.47];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim;office_s09e14_028;1293;37;no;no
complex;office;4;6050019;Michael and Dwight get in the car as a tow truck driver talks to the woman and boy behind them.;office_s06e05;[891.53, 903.7];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael,Dwight;office_s06e05_019;34;1;no;yes
complex;office;4;2060029;Dwight takes off his headgear and throws it at Michael.;office_s02e06;[928.35, 930.23];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight,Michael;office_s02e06_029;1217;170;no;no
complex;office;4;1050023;Pam throws a basketball up in the air between two men.;office_s01e05;[799.91, 801.49];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Pam;office_s01e05_023;4;1;yes;yes
complex;office;4;7140015;Dwight and Erin, standing next to another woman, high-five each other and run towards the car.;office_s07e14;[584.25, 588.61];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s07e14_015;32;1;no;yes
complex;office;4;8040014;Kevin gorges on snacks from a waiter's tray, putting a finger to the waiter's lips as he tries to leave.;office_s08e04;[536.77, 545.23];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Kevin;office_s08e04_014;4;1;yes;yes
complex;office;4;8240008;Jim tears off Dwight's clothes in the parking lot.;office_s08e24;[149.65, 159.07];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim,Dwight;office_s08e24_008;4;1;yes;yes
complex;office;4;1050017;Jim ties his shoes while sitting in the armchair and talking to Pam.;office_s01e05;[670.22, 672.08];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim,Pam;office_s01e05_017;264;3;no;yes
complex;office;4;3190017;Dwight runs into the warehouse shouting through a megaphone.;office_s03e19;[975.19, 979.37];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s03e19_017;3;1;yes;yes
complex;office;4;9020021;A woman in the office canteen pulls out a cleaver and holds it up in front of Dwight's eyes.;office_s09e02;[719.6, 727.71];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s09e02_021;3;1;yes;yes
complex;office;4;9040028;Toby holds a device up to the wall, while a worried Dwight watches, writing on a whiteboard, and Erin holds tape.;office_s09e04;[124.04, 125.69];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Dwight;office_s09e04_028;3;1;yes;yes
complex;office;4;9040036;Dwight, sitting at the desk near Jim, places a napkin on his lap.;office_s09e04;[387.7, 394.05];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight,Jim;office_s09e04_036;3;1;yes;yes
complex;office;4;7230018;Kevin inserts a card's numbers into a machine, with an impatient Angela and Darryl waiting behind him.;office_s07e23;[393.96, 402.36];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Kevin;office_s07e23_018;319;4;no;yes
complex;office;4;1020005;Jim takes champagne from a bag and hides it in the desk drawer.;office_s01e02;[168.43, 172.61];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim;office_s01e02_005;2;1;yes;yes
complex;office;4;3190002;Michael pulls on a yellow barrier, so Darryl on crutches touches it to stop him.;office_s03e19;[148.84, 151.98];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s03e19_002;2;1;yes;yes
complex;office;4;5030007;Creed sits on the couch bandaging his leg while Jim on the phone turns away.;office_s05e03;[270.32, 275.51];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim;office_s05e03_007;2;1;yes;yes
complex;office;4;7140004;Michael and Jim walking out the entrance as a silver car is parked out front.;office_s07e14;[216.49, 220.97];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael,Jim;office_s07e14_004;2;1;yes;yes
complex;office;4;7230007;Jim is sitting in the car, rolling the window down to talk to Pam outside.;office_s07e23;[144.92, 155.66];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim,Pam;office_s07e23_007;2;1;yes;yes
complex;office;4;8240014;A woman with a stuffed duck takes photos of Jim and Pam with the kids, as Dwight jumps behind her.;office_s08e24;[396.69, 407.44];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim,Pam,Dwight;office_s08e24_014;2;1;yes;yes
complex;office;4;9020015;Jim and Pam walking in the street with concerned expressions, Jim holding a wrapped present and Pam eating a banana.;office_s09e02;[241.22, 246.67];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Jim,Pam;office_s09e02_015;2;1;yes;yes
complex;office;4;9020030;Darryl walks into the canteen and places his laptop on the table, opening it, while Dwight stands with a cleaver.;office_s09e02;[1154.66, 1160.82];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s09e02_030;2;1;yes;yes
complex;office;4;9040035;Jim takes the bag of popcorn out of the microwave and rushes out of the kitchen, while Darryl and a young man in glasses talk.;office_s09e04;[329.66, 340.67];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim;office_s09e04_035;2;1;yes;yes
complex;office;4;6090033;Pam flinches, shrugging her shoulders up in surprise, and drinks from a mug.;office_s06e09;[123.09, 126.19];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Pam;office_s06e09_033;425;21;no;no
complex;office;4;3190007;Dwight leans in trying to peek at the red machine with a strained, grimacing expression while Darryl is talking.;office_s03e19;[274.43, 276.2];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Dwight;office_s03e19_007;1424;970;no;no
complex;office;4;3190027;A group of coworkers gathers as Kevin hands out cash.;office_s03e19;[759.93, 768.14];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Kevin;office_s03e19_027;13;1;no;yes
complex;office;4;6090008;A worried-looking Kevin walks into the bathroom and finds Michael wiping his face with paper.;office_s06e09;[257.25, 269.83];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Kevin,Michael;office_s06e09_008;13;1;no;yes
complex;office;4;2060030;Michael takes off his helmet and lunges at Dwight, hitting him with it.;office_s02e06;[930.09, 937.2];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael,Dwight;office_s02e06_030;489;96;no;no
complex;office;4;2060009;Michael peers through the blinds while talking on the phone, pulling them apart with his hand.;office_s02e06;[383.69, 394.3];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s02e06_009;11;1;no;yes
complex;office;4;1020026;Jim takes candy from a candy jar next to Ryan, who sits at the desk with headphones on.;office_s01e02;[1078.12, 1086.87];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim;office_s01e02_026;10;1;no;yes
complex;office;4;1020024;Jim runs out of the room to pick up the phone.;office_s01e02;[937.56, 940.91];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim;office_s01e02_024;459;189;no;no
complex;office;4;9020029;Darryl walks into the canteen, finds Dwight holding a cleaver over a woman's hand on the cutting board, and walks out unfazed.;office_s09e02;[1119.04, 1125.6];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Dwight;office_s09e02_029;44;2;no;yes
complex;office;4;1050018;Dwight rips the white bag, spraying its contents into Michael's face.;office_s01e05;[1140.91, 1145.63];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight,Michael;office_s01e05_018;229;30;no;no
complex;office;4;3190022;Michael hugs Darryl on crutches tightly, pushing him back slightly.;office_s03e19;[1214.82, 1219.01];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s03e19_022;7;1;no;yes
complex;office;4;7230024;A straight-backed Dwight stretches in the office around people, with a revolver in a leather holster on his belt.;office_s07e23;[627.71, 635.61];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Dwight;office_s07e23_024;7;1;no;yes
complex;office;4;9020020;Oscar sits in the office kitchen, reading a newspaper and choking on his drink, as Pam and Jim stand nearby.;office_s09e02;[635.79, 638.17];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Pam,Jim;office_s09e02_020;33;2;no;yes
complex;office;4;7140011;A shot of Michael in front of a gas station, gas pumps behind him and someone cleaning the window of his car.;office_s07e14;[443.32, 452.68];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael;office_s07e14_011;58;3;no;yes
complex;office;4;2100003;Michael and Dwight set up a Christmas tree whose top pokes through the ceiling.;office_s02e10;[36.35, 45.3];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael,Dwight;office_s02e10_003;3;2;yes;yes
complex;office;4;9040043;Angela opens the overhead compartment above Jim, Pam, and Meredith on the bus, and a stack of papers falls onto them.;office_s09e04;[571.08, 578.88];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Jim,Pam;office_s09e04_043;3;2;yes;yes
complex;office;4;9020003;Kevin and Pam stand with a spinning wheel turning between them, as people clap.;office_s09e02;[48.7, 57.73];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Kevin,Pam;office_s09e02_003;69;11;no;no
complex;office;4;1020001;Michael lightly nudges Jim, who is talking on the phone with a finger stuck in his own ear.;office_s01e02;[241.23, 242.64];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael,Jim;office_s01e02_001;26;3;no;yes
complex;office;4;6050007;Michael reaches for the phone on his desk, when Andy suddenly rips the cord out of it.;office_s06e05;[417.56, 424.86];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s06e05_007;85;22;no;no
complex;office;4;5170027;Michael takes off his top hat and tosses it onto his desk.;office_s05e17;[392.45, 397.51];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s05e17_027;14;2;no;yes
complex;office;4;5170030;Dwight kicks a piece of trash into the air while walking with Michael.;office_s05e17;[708.98, 711.25];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight,Michael;office_s05e17_030;73;17;no;no
complex;office;4;8240015;Dwight pulls a comb out of his jacket pocket and walks up to Angela, who is taking a photo with a man and a child.;office_s08e24;[470.77, 477.99];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Dwight;office_s08e24_015;13;2;no;yes
complex;office;4;9020006;Meredith and Pam stand with a shiny spinning wheel turning between them, as people clap.;office_s09e02;[91.74, 102.06];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Pam;office_s09e02_006;11;2;no;yes
complex;office;4;5170007;Michael, in a top hat and tuxedo, points his umbrella at a woman.;office_s05e17;[112.98, 114.82];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Michael;office_s05e17_007;24;4;no;yes
complex;office;4;5170020;Pam covers the phone receiver and speaks sternly to Michael, who stands at the reception desk.;office_s05e17;[5.3, 12.45];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Pam,Michael;office_s05e17_020;28;5;no;no
complex;office;4;2060019;Jim runs his finger along a training mitt while Pam looks at it.;office_s02e06;[824.16, 829.93];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Jim,Pam;office_s02e06_019;22;4;no;yes
complex;office;4;8040008;Jim shows something on his computer screen while Dwight watches with interest, both seated at their desks.;office_s08e04;[253.54, 260.87];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Jim,Dwight;office_s08e04_008;16;3;no;yes
complex;office;4;5030027;Michael watches a car drive past outside an office building, a baby stroller sitting nearby.;office_s05e03;[1122.46, 1127.62];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael;office_s05e03_027;20;4;no;yes
complex;office;4;4090021;A woman with a bottle grabs Pam by the arm and steers her somewhere.;office_s04e09;[748.71, 751.34];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Pam;office_s04e09_021;8;2;no;yes
complex;office;4;8040022;Ryan is stuck up high on a seesaw while Kevin sits down at the bottom.;office_s08e04;[629.17, 636.03];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Kevin;office_s08e04_022;8;2;no;yes
complex;office;4;6050003;Michael slowly paces back and forth around the office, speaking into a voice recorder.;office_s06e05;[72.72, 87.72];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Michael;office_s06e05_003;19;4;no;yes
